Count,Name,Author,BLDG_CH,BLDG_LET_1,BLDG_LETTE,BLDG_NUM,BLDG_NUM_2,BLDG_TYPE,Block Unit,CITY_CODE,Color,Comments,Drawing Revision Number,EdgeStyleId,FaceStyleId,File Accessed,File Created,File Last Saved By,File Location,File Modified,File Name,File Size,Hyperlink,Hyperlink Base,Keywords,Layer,Linetype,Linetype Scale,Lineweight,NUM_APTS_C,NUM_BUSNS_,NUM_ENTR,NUM_FLOORS,Plot Style,Position X,Position Y,Position Z,Rotation,Scale X,Scale Y,Scale Z,STREET_C_1,STREET_COD,STRT_TYPE,Subject,Title,Total Editing Time,Unit Factor,VisualStyleId,NAME1,Closed,Fit/Smooth,Length,Material,Constant,Height,Invisible,Lock Position,Obliquing,Preset,Prompt,Style,Tag,Value,Verify,Width Factor,Area,Center X,Center Y,Center Z,Circumference,Diameter,Radius,Thickness,Angle,Delta X,Delta Y,Delta Z,End X,End Y,End Z,Start X,Start Y,Start Z,Contents,ContentsRTF,Position X1,Position Y1,Position Z1,ShowBorders,Width,Global Width
1,2206,,םירוגמ,-,-,4,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,3,ByLayer,179802.3849,654367.1506,0.0000,0,0.4000,0.4000,1.0000,-,1056,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,27,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,179996.0816,654366.2131,0.0000,0,0.4000,0.4000,1.0000,-,108,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,7,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,179984.1065,654344.8530,0.0000,0,0.4000,0.4000,1.0000,-,106,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,9,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,179984.7926,654361.3323,0.0000,0,0.4000,0.4000,1.0000,-,106,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,9,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,2,ByLayer,180088.3966,654577.1108,0.0000,0,0.4000,0.4000,1.0000,-,141,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,ירחסמ זכרמ,-,-,17,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,0,1,1,2,ByLayer,180029.7607,654621.0651,0.0000,0,0.4000,0.4000,1.0000,-,114,29,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,16,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,3,ByLayer,179804.7045,654388.5283,0.0000,0,0.4000,0.4000,1.0000,-,1050,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,4,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,3,ByLayer,179794.8419,654372.9197,0.0000,0,0.4000,0.4000,1.0000,-,1056,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,18,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,3,ByLayer,179828.5107,654379.0869,0.0000,0,0.4000,0.4000,1.0000,-,1050,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,טלקמ,-,-,14,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,0,1,1,1,ByLayer,180195.2879,654647.7471,0.0000,0,0.4000,0.4000,1.0000,-,130,28,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,40,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,2,ByLayer,180006.7750,654400.2396,0.0000,0,0.4000,0.4000,1.0000,-,108,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,8,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,180144.6065,654480.9973,0.0000,0,0.4000,0.4000,1.0000,-,103,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,טלקמ,-,-,13,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,0,1,1,1,ByLayer,179983.3489,654456.6579,0.0000,0,0.4000,0.4000,1.0000,-,140,28,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,21,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,180010.6683,654522.7994,0.0000,0,0.4000,0.4000,1.0000,-,137,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,5,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,180102.6800,654646.8542,0.0000,0,0.4000,0.4000,1.0000,-,109,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,7,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,180096.6704,654646.1708,0.0000,0,0.4000,0.4000,1.0000,-,109,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,3,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,2,ByLayer,180100.1309,654504.0896,0.0000,0,0.4000,0.4000,1.0000,-,137,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,8,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,2,ByLayer,180158.5590,654462.0369,0.0000,0,0.4000,0.4000,1.0000,-,103,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,5,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,180094.6406,654503.7611,0.0000,0,0.4000,0.4000,1.0000,-,137,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,8,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,2,ByLayer,180097.6224,654256.6876,0.0000,0,0.4000,0.4000,1.0000,-,107,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,4,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,2,ByLayer,180174.1660,654429.5356,0.0000,0,0.4000,0.4000,1.0000,-,103,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,4,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,72,0,1,21,ByLayer,179854.3240,654320.0927,0.0000,0,0.4000,0.4000,1.0000,-,1051,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,5,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180178.4249,654332.2680,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,7,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,180062.3518,654452.5057,0.0000,0,0.4000,0.4000,1.0000,-,140,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,6,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,180133.5438,654436.7466,0.0000,0,0.4000,0.4000,1.0000,-,103,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,8,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,1,ByLayer,180294.2498,654327.6462,0.0000,0,0.4000,0.4000,1.0000,-,135,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,2,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,72,0,1,21,ByLayer,179824.9168,654247.1509,0.0000,0,0.4000,0.4000,1.0000,-,1051,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,6,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,2,ByLayer,180145.3324,654447.4582,0.0000,0,0.4000,0.4000,1.0000,-,103,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,12,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,2,ByLayer,180156.5651,654530.8507,0.0000,0,0.4000,0.4000,1.0000,-,103,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,7,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,2,0,1,1,ByLayer,179977.9294,654335.3907,0.0000,0,0.4000,0.4000,1.0000,-,106,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,2,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180234.6263,654270.1725,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,2,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180236.3717,654283.7221,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,2,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180231.0013,654257.6961,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמירוביצ,-,-,11,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,0,1,1,2,ByLayer,180204.3943,654232.1069,0.0000,0,0.4000,0.4000,1.0000,-,108,44,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמירוביצ,-,-,11,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,0,1,1,2,ByLayer,180195.3734,654223.8141,0.0000,0,0.4000,0.4000,1.0000,-,108,44,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,6,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180246.7150,654345.9130,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,סיפ לעפמ ןכוד,-,-,14,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,0,1,1,1,ByLayer,180036.5218,654695.1358,0.0000,0,0.4000,0.4000,1.0000,-,104,41,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,4,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180243.8956,654326.8631,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,4,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180239.5939,654301.1622,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,4,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180242.2790,654316.1876,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,5,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180151.2661,654382.0346,0.0000,0,0.4000,0.4000,1.0000,-,103,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,6,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180249.4035,654373.9893,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,30,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,5,0,1,2,ByLayer,180131.5761,654362.6430,0.0000,0,0.4000,0.4000,1.0000,-,108,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,30,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,2,ByLayer,180115.3498,654337.9100,0.0000,0,0.4000,0.4000,1.0000,-,108,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,30,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,3,0,1,2,ByLayer,180123.4630,654350.0017,0.0000,0,0.4000,0.4000,1.0000,-,108,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,4,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,4,ByLayer,180349.5693,654393.1068,0.0000,0,0.4000,0.4000,1.0000,-,135,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמירוביצ,-,-,11,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,1,1,2,ByLayer,180208.1230,654238.3566,0.0000,0,0.4000,0.4000,1.0000,-,108,44,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,6,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,12,0,1,4,ByLayer,180322.5004,654386.8716,0.0000,0,0.4000,0.4000,1.0000,-,135,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,6,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180249.1316,654358.3894,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,היישעת,-,-,10,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,0,1,1,1,ByLayer,180382.3796,654382.0420,0.0000,0,0.4000,0.4000,1.0000,-,736,43,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,15,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,3,ByLayer,179996.3428,654468.5374,0.0000,0,0.4000,0.4000,1.0000,-,140,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,27,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,6,0,1,3,ByLayer,180241.2085,654633.1397,0.0000,0,0.4000,0.4000,1.0000,-,105,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,6,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,1,0,1,2,ByLayer,180138.2766,654253.1242,0.0000,0,0.4000,0.4000,1.0000,-,107,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2206,,םירוגמ,-,-,23,-,-,Undefined,8300,ByLayer,,,(0),(0),18/2/2021,18/2/2021,tanya,Y:\HQ\04 Parametric Tools\Taba - Prel.Analys,18/2/2021,Composite_Clean.dwg,3179396,,,,2206,ByLayer,1.0000,ByLayer,4,0,1,3,ByLayer,179861.5045,654411.8663,0.0000,0,0.4000,0.4000,1.0000,-,1050,18,,,16,1.0000,(0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
