Count,Name,BLDG_CH,BLDG_NUM,CITY_CODE,Layer,NUM_APTS_C,NUM_FLOORS,Position X,Position Y,Position Z,STREET_COD,STRT_TYPE,Closed,Length,Area
1,2206,םירוגמ,2,8300,2206,72,21,179824.9168,654247.1509,0.0000,1051,18,,,
1,2206,םירוגמ,6,8300,2206,1,2,180145.3324,654447.4582,0.0000,103,18,,,
1,2206,םירוגמ,12,8300,2206,4,2,180156.5651,654530.8507,0.0000,103,18,,,
1,2206,םירוגמ,7,8300,2206,2,1,179977.9294,654335.3907,0.0000,106,18,,,
1,2206,םירוגמ,2,8300,2206,6,3,180234.6263,654270.1725,0.0000,105,18,,,
1,2206,םירוגמ,2,8300,2206,6,3,180236.3717,654283.7221,0.0000,105,18,,,
1,2206,םירוגמ,2,8300,2206,6,3,180231.0013,654257.6961,0.0000,105,18,,,
1,2206,םירוגמירוביצ,11,8300,2206,0,2,180204.3943,654232.1069,0.0000,108,44,,,
1,2206,םירוגמירוביצ,11,8300,2206,0,2,180195.3734,654223.8141,0.0000,108,44,,,
1,2206,םירוגמ,6,8300,2206,6,3,180246.7150,654345.9130,0.0000,105,18,,,
1,2206,םירוגמ,4,8300,2206,6,3,180243.8956,654326.8631,0.0000,105,18,,,
1,2206,םירוגמ,4,8300,2206,6,3,180239.5939,654301.1622,0.0000,105,18,,,
1,2206,םירוגמ,4,8300,2206,6,3,180242.2790,654316.1876,0.0000,105,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180151.2661,654382.0346,0.0000,103,18,,,
1,2206,םירוגמ,6,8300,2206,6,3,180249.4035,654373.9893,0.0000,105,18,,,
1,2206,םירוגמ,30,8300,2206,5,2,180131.5761,654362.6430,0.0000,108,18,,,
1,2206,םירוגמ,30,8300,2206,4,2,180115.3498,654337.9100,0.0000,108,18,,,
1,2206,םירוגמ,30,8300,2206,3,2,180123.4630,654350.0017,0.0000,108,18,,,
1,2206,םירוגמ,4,8300,2206,4,4,180349.5693,654393.1068,0.0000,135,18,,,
1,2206,םירוגמירוביצ,11,8300,2206,1,2,180208.1230,654238.3566,0.0000,108,44,,,
1,2206,םירוגמ,6,8300,2206,12,4,180322.5004,654386.8716,0.0000,135,18,,,
1,2206,םירוגמ,6,8300,2206,6,3,180249.1316,654358.3894,0.0000,105,18,,,
1,2206,םירוגמ,15,8300,2206,4,3,179996.3428,654468.5374,0.0000,140,18,,,
1,2206,םירוגמ,27,8300,2206,6,3,180241.2085,654633.1397,0.0000,105,18,,,
1,2206,םירוגמ,6,8300,2206,1,2,180138.2766,654253.1242,0.0000,107,18,,,
1,2206,םירוגמ,23,8300,2206,4,3,179861.5045,654411.8663,0.0000,1050,18,,,
1,2206,םירוגמ,25,8300,2206,4,3,179883.9344,654402.5877,0.0000,1050,18,,,
1,2206,םירוגמ,20,8300,2206,16,4,180316.4173,654675.7773,0.0000,105,18,,,
1,2206,םירוגמ,30,8300,2206,1,1,180023.5591,654506.3072,0.0000,140,18,,,
1,2206,םירוגמ,6,8300,2206,2,2,179824.8041,654508.2453,0.0000,101,18,,,
1,2206,םירוגמ,5,8300,2206,1,2,179851.3347,654521.4030,0.0000,138,18,,,
1,2206,םירוגמ,6,8300,2206,2,2,179833.8842,654508.6400,0.0000,101,18,,,
1,2206,םירוגמ,22,8300,2206,1,1,180024.4704,654581.8157,0.0000,137,18,,,
1,2206,םירוגמ,19,8300,2206,1,1,180017.5474,654521.6804,0.0000,137,18,,,
1,2206,םירוגמ,19,8300,2206,4,3,179814.9260,654430.9556,0.0000,1050,18,,,
1,2206,םירוגמ,21,8300,2206,4,3,179838.8564,654421.2222,0.0000,1050,18,,,
1,2206,םירוגמ,7,8300,2206,1,2,179858.2961,654647.8432,0.0000,128,18,,,
1,2206,םירוגמ,20,8300,2206,4,3,179868.2576,654364.6130,0.0000,1050,18,,,
1,2206,םירוגמ,1,8300,2206,4,4,179799.4947,654315.7851,0.0000,1056,18,,,
1,2206,םירוגמ,2,8300,2206,1,2,179867.5918,654615.4489,0.0000,102,18,,,
1,2206,םירוגמ,4,8300,2206,1,2,179869.8957,654624.6610,0.0000,138,18,,,
1,2206,םירוגמ,20,8300,2206,1,2,179811.3568,654670.0017,0.0000,101,18,,,
1,2206,םירוגמ,11,8300,2206,1,2,179824.8510,654665.2110,0.0000,128,18,,,
1,2206,םירוגמ,20,8300,2206,1,2,179816.5579,654678.6237,0.0000,101,18,,,
1,2206,םירוגמ,6,8300,2206,1,2,179836.4202,654641.0686,0.0000,102,18,,,
1,2206,םירוגמ,8,8300,2206,1,2,179819.6519,654647.9113,0.0000,102,18,,,
1,2206,םירוגמ,6,8300,2206,1,2,179842.2499,654638.3597,0.0000,102,18,,,
1,2206,םירוגמ,4,8300,2206,1,2,179855.1002,654637.6895,0.0000,102,18,,,
1,2206,םירוגמ,4,8300,2206,1,2,179858.7903,654630.9229,0.0000,102,18,,,
1,2206,םירוגמ,5,8300,2206,1,2,179818.5287,654588.2219,0.0000,102,18,,,
1,2206,םירוגמ,5,8300,2206,1,2,179824.3640,654588.8920,0.0000,102,18,,,
1,2206,םירוגמ,3,8300,2206,1,2,179837.0548,654592.9977,0.0000,102,18,,,
1,2206,םירוגמ,1,8300,2206,1,2,179864.2259,654599.3532,0.0000,102,18,,,
1,2206,םירוגמ,3,8300,2206,1,2,179844.6152,654589.7984,0.0000,102,18,,,
1,2206,םירוגמ,9,8300,2206,1,2,179841.9277,654658.4377,0.0000,128,18,,,
1,2206,םירוגמ,11,8300,2206,1,2,179830.6488,654662.2933,0.0000,128,18,,,
1,2206,םירוגמ,9,8300,2206,1,2,179849.1152,654655.4397,0.0000,128,18,,,
1,2206,םירוגמ,14,8300,2206,1,2,179802.9873,654563.6544,0.0000,138,18,,,
1,2206,םירוגמ,7,8300,2206,1,2,179866.4767,654648.2795,0.0000,128,18,,,
1,2206,םירוגמ,12,8300,2206,1,1,180034.7660,654249.6185,0.0000,107,18,,,
1,2206,םירוגמ,12,8300,2206,1,1,180046.4865,654248.7290,0.0000,107,18,,,
1,2206,םירוגמ,14,8300,2206,1,1,180019.1881,654249.7668,0.0000,107,18,,,
1,2206,םירוגמ,14,8300,2206,1,1,180007.7643,654251.8422,0.0000,107,18,,,
1,2206,םירוגמ,30,8300,2206,1,1,179997.2063,654567.2311,0.0000,137,18,,,
1,2206,םירוגמ,32,8300,2206,1,1,179991.9770,654565.1617,0.0000,137,18,,,
1,2206,םירוגמ,8,8300,2206,1,2,180094.5912,654241.5431,0.0000,107,18,,,
1,2206,םירוגמ,10,8300,2206,1,1,180067.4884,654246.5319,0.0000,107,18,,,
1,2206,םירוגמ,6,8300,2206,1,2,180120.7656,654250.6348,0.0000,107,18,,,
1,2206,םירוגמירוביצ,36,8300,2206,2,2,179980.0146,654566.9853,0.0000,137,44,,,
1,2206,םירוגמ,25,8300,2206,1,2,179997.6002,654534.3375,0.0000,137,18,,,
1,2206,םירוגמ,5,8300,2206,1,2,179881.5298,654646.5915,0.0000,128,18,,,
1,2206,םירוגמ,8,8300,2206,1,2,179824.5222,654646.6223,0.0000,102,18,,,
1,2206,םירוגמ,2,8300,2206,1,2,179876.6563,654640.0978,0.0000,138,18,,,
1,2206,םירוגמ,7,8300,2206,18,3,179938.8362,654577.2687,0.0000,104,18,,,
1,2206,םירוגמ,9,8300,2206,18,3,179949.7349,654622.1485,0.0000,104,18,,,
1,2206,םירוגמ,31,8300,2206,1,1,179981.1620,654532.8406,0.0000,137,18,,,
1,2206,םירוגמ,27,8300,2206,1,2,179991.9284,654533.9679,0.0000,137,18,,,
1,2206,םירוגמ,29,8300,2206,1,1,179987.1116,654531.8369,0.0000,137,18,,,
1,2206,םירוגמ,6,8300,2206,1,2,179858.6078,654592.4503,0.0000,138,18,,,
1,2206,םירוגמ,15,8300,2206,1,1,180135.0563,654278.4541,0.0000,108,18,,,
1,2206,םירוגמ,15,8300,2206,1,1,180143.9825,654273.0793,0.0000,108,18,,,
1,2206,םירוגמ,17,8300,2206,1,1,180119.3760,654285.0167,0.0000,108,18,,,
1,2206,םירוגמ,19,8300,2206,1,1,180091.7154,654306.4879,0.0000,108,18,,,
1,2206,םירוגמ,17,8300,2206,1,1,180113.6701,654293.2125,0.0000,108,18,,,
1,2206,םירוגמ,14,8300,2206,1,2,179804.1588,654587.2004,0.0000,101,18,,,
1,2206,םירוגמ,14,8300,2206,1,2,179803.8806,654596.9749,0.0000,101,18,,,
1,2206,םירוגמ,12,8300,2206,1,2,179803.2140,654572.5101,0.0000,101,18,,,
1,2206,םירוגמ,13,8300,2206,1,1,180170.9081,654253.4553,0.0000,108,18,,,
1,2206,םירוגמ,13,8300,2206,1,1,180166.1360,654259.7434,0.0000,108,18,,,
1,2206,םירוגמ,1,8300,2206,6,3,180193.2243,654380.6242,0.0000,103,18,,,
1,2206,םירוגמ,7,8300,2206,6,3,180159.6698,654357.7842,0.0000,105,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180178.4212,654380.7446,0.0000,103,18,,,
1,2206,םירוגמ,2,8300,2206,1,1,180107.6138,654671.5364,0.0000,109,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180197.6458,654332.1038,0.0000,105,18,,,
1,2206,םירוגמ,6,8300,2206,1,2,180008.4685,654318.5127,0.0000,106,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180158.7112,654332.1038,0.0000,105,18,,,
1,2206,םירוגמ,7,8300,2206,6,3,180192.0052,654358.2688,0.0000,105,18,,,
1,2206,םירוגמ,10,8300,2206,1,2,179806.4381,654655.7518,0.0000,102,18,,,
1,2206,םירוגמ,8,8300,2206,1,2,179859.5856,654576.0940,0.0000,138,18,,,
1,2206,םירוגמ,10,8300,2206,1,2,179802.5698,654648.1319,0.0000,102,18,,,
1,2206,םירוגמ,40,8300,2206,1,2,179987.9627,654505.0978,0.0000,140,18,,,
1,2206,םירוגמ,42,8300,2206,1,2,179981.9034,654504.9345,0.0000,140,18,,,
1,2206,םירוגמ,12,8300,2206,1,2,179819.3304,654570.6204,0.0000,138,18,,,
1,2206,םירוגמ,12,8300,2206,1,2,179826.2276,654567.6711,0.0000,138,18,,,
1,2206,םירוגמ,10,8300,2206,1,2,179838.6148,654571.1498,0.0000,138,18,,,
1,2206,םירוגמ,8,8300,2206,1,2,179857.3259,654566.6919,0.0000,138,18,,,
1,2206,םירוגמ,10,8300,2206,1,2,179845.6081,654571.1498,0.0000,138,18,,,
1,2206,םירוגמ,44,8300,2206,4,2,179966.6660,654410.3939,0.0000,108,18,,,
1,2206,םירוגמ,46,8300,2206,4,2,179953.1814,654417.0452,0.0000,108,18,,,
1,2206,םירוגמ,42,8300,2206,4,2,179981.5355,654406.4408,0.0000,108,18,,,
1,2206,םירוגמ,7,8300,2206,1,2,179809.4008,654613.1798,0.0000,102,18,,,
1,2206,םירוגמ,16,8300,2206,1,2,179801.1244,654612.7046,0.0000,101,18,,,
1,2206,םירוגמ,38,8300,2206,1,2,179996.5087,654505.7419,0.0000,140,18,,,
1,2206,םירוגמ,17,8300,2206,4,2,179970.8880,654471.7200,0.0000,140,18,,,
1,2206,םירוגמ,32,8300,2206,4,2,180093.6230,654352.2002,0.0000,108,18,,,
1,2206,םירוגמ,6,8300,2206,1,1,180151.0562,654435.4127,0.0000,103,18,,,
1,2206,םירוגמ,6,8300,2206,1,1,180155.4712,654436.6697,0.0000,103,18,,,
1,2206,םירוגמ,8,8300,2206,2,2,180158.0966,654480.7105,0.0000,103,18,,,
1,2206,םירוגמ,6,8300,2206,0,1,180133.4294,654451.5922,0.0000,103,18,,,
1,2206,םירוגמ,6,8300,2206,1,1,180145.0196,654435.7180,0.0000,103,18,,,
1,2206,םירוגמ,6,8300,2206,1,1,180139.2714,654437.9533,0.0000,103,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180335.2336,654556.9565,0.0000,121,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180349.1625,654558.2731,0.0000,121,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180321.8694,654557.7088,0.0000,121,18,,,
1,2206,םירוגמ,10,8300,2206,14,4,180266.3452,654448.1401,0.0000,105,18,,,
1,2206,םירוגמ,12,8300,2206,14,4,180282.3953,654463.6791,0.0000,105,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180345.4350,654528.2831,0.0000,121,18,,,
1,2206,םירוגמ,12,8300,2206,0,1,180388.5861,654423.7313,0.0000,135,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180330.9470,654528.4404,0.0000,121,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180360.4562,654558.2731,0.0000,121,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180317.7188,654528.7551,0.0000,121,18,,,
1,2206,םירוגמ,12,8300,2206,6,3,180166.1320,654745.0122,0.0000,114,18,,,
1,2206,םירוגמ,14,8300,2206,6,3,180151.1528,654749.3499,0.0000,114,18,,,
1,2206,םירוגמ,9,8300,2206,6,3,180196.1229,654695.4313,0.0000,114,18,,,
1,2206,םירוגמ,11,8300,2206,4,2,180140.7157,654701.5867,0.0000,114,18,,,
1,2206,םירוגמ,11,8300,2206,4,2,180160.8009,654700.9407,0.0000,114,18,,,
1,2206,םירוגמ,22,8300,2206,6,3,180087.6927,654749.9110,0.0000,114,18,,,
1,2206,םירוגמ,2,8300,2206,6,3,180261.8787,654741.3472,0.0000,114,18,,,
1,2206,םירוגמ,20,8300,2206,6,3,180102.2941,654748.6484,0.0000,114,18,,,
1,2206,םירוגמ,16,8300,2206,6,3,180132.7606,654746.4038,0.0000,114,18,,,
1,2206,םירוגמ,18,8300,2206,6,3,180117.8784,654747.5261,0.0000,114,18,,,
1,2206,םירוגמ,10,8300,2206,1,1,180156.2309,654510.9681,0.0000,103,18,,,
1,2206,םירוגמ,10,8300,2206,1,1,180150.4904,654505.9491,0.0000,103,18,,,
1,2206,םירוגמ,8,8300,2206,1,1,180150.6936,654477.1889,0.0000,103,18,,,
1,2206,םירוגמ,8,8300,2206,1,1,180133.4125,654479.7067,0.0000,103,18,,,
1,2206,םירוגמ,8,8300,2206,1,1,180139.5360,654476.7435,0.0000,103,18,,,
1,2206,םירוגמ,3,8300,2206,0,2,180089.4359,654669.8147,0.0000,136,18,,,
1,2206,םירוגמ,8,8300,2206,14,4,180262.9817,654421.4611,0.0000,105,18,,,
1,2206,םירוגמ,27,8300,2206,6,3,180256.2077,654633.6393,0.0000,105,18,,,
1,2206,םירוגמ,25,8300,2206,6,3,180220.4818,654606.3348,0.0000,105,18,,,
1,2206,םירוגמ,27,8300,2206,6,3,180228.0091,654631.7409,0.0000,105,18,,,
1,2206,םירוגמ,29,8300,2206,6,3,180242.0084,654659.6180,0.0000,105,18,,,
1,2206,םירוגמ,29,8300,2206,6,3,180258.6076,654659.9177,0.0000,105,18,,,
1,2206,םירוגמ,23,8300,2206,6,3,180236.7093,654580.9867,0.0000,105,18,,,
1,2206,םירוגמ,2,8300,2206,6,3,180240.0054,654558.8781,0.0000,130,18,,,
1,2206,םירוגמ,23,8300,2206,6,3,180248.5087,654579.7877,0.0000,105,18,,,
1,2206,םירוגמ,25,8300,2206,6,3,180234.1811,654606.5346,0.0000,105,18,,,
1,2206,םירוגמ,25,8300,2206,6,3,180250.0803,654606.1349,0.0000,105,18,,,
1,2206,םירוגמ,9,8300,2206,1,1,180092.0053,654417.5808,0.0000,103,18,,,
1,2206,םירוגמ,40,8300,2206,4,2,180016.7372,654429.9778,0.0000,108,18,,,
1,2206,םירוגמ,38,8300,2206,4,2,180042.3905,654414.9420,0.0000,108,18,,,
1,2206,םירוגמ,36,8300,2206,4,2,180069.6558,654408.7314,0.0000,108,18,,,
1,2206,םירוגמ,11,8300,2206,4,2,180016.3036,654455.1088,0.0000,140,18,,,
1,2206,םירוגמ,4,8300,2206,4,2,180181.8657,654432.1842,0.0000,103,18,,,
1,2206,םירוגמ,5,8300,2206,4,2,180073.7899,654444.1053,0.0000,140,18,,,
1,2206,םירוגמ,1,8300,2206,1,1,180097.4775,654460.4295,0.0000,140,18,,,
1,2206,םירוגמ,8,8300,2206,8,4,180286.4164,654341.8118,0.0000,135,18,,,
1,2206,םירוגמ,8,8300,2206,8,4,180264.7751,654343.4495,0.0000,135,18,,,
1,2206,םירוגמ,12,8300,2206,24,6,180263.3849,654305.7137,0.0000,135,18,,,
1,2206,םירוגמ,10,8300,2206,8,4,180318.0054,654281.5653,0.0000,135,18,,,
1,2206,םירוגמ,8,8300,2206,24,6,180330.0189,654336.0269,0.0000,135,18,,,
1,2206,םירוגמ,6,8300,2206,6,4,180327.1778,654462.4142,0.0000,119,18,,,
1,2206,םירוגמ,4,8300,2206,6,4,180313.1643,654463.5640,0.0000,119,18,,,
1,2206,םירוגמ,8,8300,2206,6,4,180341.8007,654461.1328,0.0000,119,18,,,
1,2206,םירוגמ,4,8300,2206,8,4,180352.2545,654430.8043,0.0000,135,18,,,
1,2206,םירוגמ,10,8300,2206,6,4,180356.2953,654459.4671,0.0000,119,18,,,
1,2206,םירוגמ,7,8300,2206,4,2,180109.1380,654399.3748,0.0000,103,18,,,
1,2206,םירוגמ,7,8300,2206,4,2,180125.4771,654398.3795,0.0000,103,18,,,
1,2206,םירוגמ,6,8300,2206,6,3,180210.5933,654555.5193,0.0000,130,18,,,
1,2206,םירוגמ,4,8300,2206,6,3,180228.6607,654554.6796,0.0000,130,18,,,
1,2206,םירוגמ,23,8300,2206,6,3,180222.0100,654578.8884,0.0000,105,18,,,
1,2206,םירוגמ,10,8300,2206,8,4,180296.9269,654284.1143,0.0000,135,18,,,
1,2206,םירוגמ,9,8300,2206,1,2,179826.9433,654529.8152,0.0000,138,18,,,
1,2206,םירוגמ,11,8300,2206,1,1,179806.6254,654534.1869,0.0000,138,18,,,
1,2206,םירוגמ,9,8300,2206,1,2,179832.3582,654529.3000,0.0000,138,18,,,
1,2206,םירוגמ,7,8300,2206,1,2,179844.2939,654528.6618,0.0000,138,18,,,
1,2206,םירוגמ,5,8300,2206,1,2,179852.6858,654538.0642,0.0000,138,18,,,
1,2206,םירוגמ,3,8300,2206,4,2,179878.7827,654434.2008,0.0000,101,18,,,
1,2206,םירוגמ,5,8300,2206,4,2,179856.2633,654452.0646,0.0000,101,18,,,
1,2206,םירוגמ,1,8300,2206,4,2,179903.2040,654435.0500,0.0000,101,18,,,
1,2206,םירוגמ,6,8300,2206,2,2,179842.9212,654507.1526,0.0000,101,18,,,
1,2206,םירוגמ,6,8300,2206,2,2,179816.1382,654508.6123,0.0000,101,18,,,
1,2206,םירוגמ,1,8300,2206,1,2,180111.7635,654519.9254,0.0000,137,18,,,
1,2206,םירוגמ,3,8300,2206,4,2,180089.3122,654446.9637,0.0000,140,18,,,
1,2206,םירוגמ,4,8300,2206,1,1,179998.3049,654293.9252,0.0000,106,18,,,
1,2206,םירוגמ,5,8300,2206,1,1,179969.0321,654322.5946,0.0000,106,18,,,
1,2206,םירוגמ,8,8300,2206,1,2,179811.0299,654521.8110,0.0000,101,18,,,
1,2206,םירוגמ,5,8300,2206,12,3,179922.2869,654533.0364,0.0000,104,18,,,
1,2206,םירוגמ,1,8300,2206,1,2,180111.9254,654583.5540,0.0000,141,18,,,
1,2206,םירוגמ,5,8300,2206,12,3,179914.3764,654513.6782,0.0000,104,18,,,
1,2206,םירוגמ,36,8300,2206,3,2,180064.1553,654400.3497,0.0000,108,18,,,
1,2206,םירוגמ,36,8300,2206,3,2,180059.7550,654390.7313,0.0000,108,18,,,
1,2206,םירוגמ,38,8300,2206,4,2,180029.7394,654381.8272,0.0000,108,18,,,
1,2206,םירוגמ,38,8300,2206,4,2,180034.5523,654393.6441,0.0000,108,18,,,
1,2206,םירוגמ,38,8300,2206,4,2,180031.9396,654388.2853,0.0000,108,18,,,
1,2206,םירוגמ,32,8300,2206,5,2,180110.5369,654376.6584,0.0000,108,18,,,
1,2206,םירוגמ,32,8300,2206,3,2,180101.4611,654365.3911,0.0000,108,18,,,
1,2206,םירוגמ,34,8300,2206,10,1,180081.2067,654379.1893,0.0000,103,18,,,
1,2206,םירוגמ,36,8300,2206,2,2,180055.9046,654383.1740,0.0000,108,18,,,
1,2206,םירוגמ,36,8300,2206,3,2,180050.8167,654375.8915,0.0000,108,18,,,
1,2206,םירוגמ,39,8300,2206,1,1,179926.0991,654214.2130,0.0000,107,18,,,
1,2206,םירוגמ,11,8300,2206,4,2,179796.3132,654467.7238,0.0000,101,18,,,
1,2206,םירוגמ,7,8300,2206,4,2,179839.7542,654449.4040,0.0000,101,18,,,
1,2206,םירוגמירוביצ,9,8300,2206,3,2,179818.9114,654461.1105,0.0000,101,44,,,
1,2206,םירוגמ,40,8300,2206,1,1,180006.8722,654392.0290,0.0000,108,18,,,
1,2206,םירוגמ,21,8300,2206,1,1,180065.3487,654298.2013,0.0000,108,18,,,
1,2206,םירוגמ,2,8300,2206,1,1,179995.6303,654283.7695,0.0000,106,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180309.5800,654505.3538,0.0000,119,18,,,
1,2206,םירוגמ,10,8300,2206,1,1,180145.2363,654503.7681,0.0000,103,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180328.5441,654504.5078,0.0000,119,18,,,
1,2206,םירוגמ,9,8300,2206,6,3,180353.4346,654499.9397,0.0000,119,18,,,
1,2206,םירוגמ,7,8300,2206,6,3,180337.6875,654502.1392,0.0000,119,18,,,
1,2206,םירוגמ,12,8300,2206,4,2,180167.4243,654531.8923,0.0000,103,18,,,
1,2206,םירוגמ,12,8300,2206,4,2,180146.4928,654530.6063,0.0000,103,18,,,
1,2206,םירוגמ,10,8300,2206,1,1,180139.7955,654504.6102,0.0000,103,18,,,
1,2206,םירוגמ,7,8300,2206,6,3,180213.4091,654695.6903,0.0000,114,18,,,
1,2206,םירוגמ,5,8300,2206,6,3,180227.8825,654694.4851,0.0000,114,18,,,
1,2206,םירוגמ,8,8300,2206,6,3,180212.3257,654744.1410,0.0000,114,18,,,
1,2206,םירוגמ,4,8300,2206,6,3,180244.6595,654741.5941,0.0000,114,18,,,
1,2206,םירוגמ,6,8300,2206,6,3,180229.9120,654744.4755,0.0000,114,18,,,
1,2206,םירוגמ,29,8300,2206,6,3,180225.9092,654658.6188,0.0000,105,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180358.8320,654528.1775,0.0000,121,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180241.1498,654695.0877,0.0000,114,18,,,
1,2206,םירוגמ,1,8300,2206,6,3,180256.9155,654695.0877,0.0000,114,18,,,
1,2206,םירוגמ,41,8300,2206,1,2,179904.7518,654214.9251,0.0000,107,18,,,
1,2206,םירוגמ,16,8300,2206,1,2,179990.2577,654253.3247,0.0000,107,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180384.0792,654727.3898,0.0000,127,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180346.6811,654728.5888,0.0000,127,18,,,
1,2206,םירוגמ,3,8300,2206,6,3,180372.5798,654727.9893,0.0000,127,18,,,
1,2206,םירוגמ,1,8300,2206,1,2,179954.3413,654250.5329,0.0000,106,18,,,
