Count,Name,BLDG_CH,BLDG_NUM,CITY_CODE,Layer,NUM_APTS_C,NUM_FLOORS,Position X,Position Y,Position Z,STREET_COD,STRT_TYPE,Closed,Length,Area
1,3D Polyline,,,,2200,,,,,,,,-1,137.4210,
1,3D Polyline,,,,2200,,,,,,,,-1,137.5866,
1,3D Polyline,,,,2200,,,,,,,,-1,189.7965,
1,3D Polyline,,,,2200,,,,,,,,-1,135.0865,
1,3D Polyline,,,,2200,,,,,,,,-1,171.3849,
1,3D Polyline,,,,2200,,,,,,,,-1,115.4629,
1,3D Polyline,,,,2200,,,,,,,,-1,141.8105,
1,3D Polyline,,,,2200,,,,,,,,-1,90.6150,
1,3D Polyline,,,,2200,,,,,,,,-1,201.0010,
1,3D Polyline,,,,2200,,,,,,,,-1,199.0108,
1,3D Polyline,,,,2200,,,,,,,,-1,133.9914,
1,3D Polyline,,,,2200,,,,,,,,-1,149.8586,
1,3D Polyline,,,,2200,,,,,,,,-1,52.6273,
1,3D Polyline,,,,2200,,,,,,,,-1,69.0020,
1,3D Polyline,,,,2200,,,,,,,,-1,64.6107,
1,3D Polyline,,,,2200,,,,,,,,-1,77.1769,
1,3D Polyline,,,,2200,,,,,,,,-1,174.6903,
